branches,branch misses,LLC,LLC misses,branch miss rate,LLC miss rate,type
52467250,2923048,15252759,2455330,0.055712,0.160976,0
41907675,2785348,14634573,2697335,0.066464,0.184313,0
45495252,3228337,14114949,2301669,0.07096,0.163066,0
51522493,3331548,14339412,2202152,0.064662,0.153573,0
63123147,3509968,16756529,2330048,0.055605,0.139053,0
50181494,2954554,16304873,2205557,0.058877,0.13527,0
52217601,2833773,14394188,2279333,0.054269,0.158351,0
45739076,2970330,15202823,2069269,0.064941,0.136111,0
51355288,3279684,15528152,2304024,0.063863,0.148377,0
66189434,3811242,15952534,2416042,0.057581,0.151452,0
63202319,3343469,16397059,2191392,0.052901,0.133645,0
55565496,3257922,14732716,2562972,0.058632,0.173965,0
52430000,3007789,15290476,2079836,0.057368,0.136022,0
53337112,3553117,15804963,2317431,0.066616,0.146627,0
55254583,3003099,16343231,2724264,0.05435,0.166691,0
52379122,3015661,14983867,2502222,0.057574,0.166994,0
55504399,3417494,13408039,2516172,0.061572,0.187661,0
34571465,2742057,13135640,2101902,0.079316,0.160015,0
50681819,3000389,15271150,2767888,0.0592,0.181249,0
45309943,2540055,15514263,2386099,0.05606,0.1538,0
56927853,3224128,15991849,2120806,0.056635,0.132618,0
116485569,3232409,19486163,3272247,0.027749,0.167927,0
41997961,3198402,15479238,2462068,0.076156,0.159056,0
43740091,3397637,16616716,2532561,0.077678,0.15241,0
47497160,3236546,14679386,2162645,0.068142,0.147325,0
48881729,3028205,15507073,2036866,0.06195,0.131351,0
40113439,2572542,15847088,2155271,0.064132,0.136004,0
48373075,2956575,12618995,2020821,0.06112,0.160141,0
41249425,2620844,15840479,2471527,0.063536,0.156026,0
45339655,3191145,16707240,2649641,0.070383,0.158592,0
58105720,3420974,15021607,2096068,0.058875,0.139537,0
43734814,2757213,13948282,2199237,0.063044,0.157671,0
47277436,3313958,15620867,2161805,0.070096,0.138392,0
49197330,3165131,15758713,2518274,0.064335,0.159802,0
53394644,3378638,16160988,2760657,0.063277,0.170822,0
46408242,2925539,16256111,2516541,0.063039,0.154806,0
43490367,2656766,14595185,2221047,0.061089,0.152177,0
47399947,3259357,14980292,1956526,0.068763,0.130607,0
46769898,3033403,13737771,2126657,0.064858,0.154804,0
323472124,6268547,20951747,3792174,0.019379,0.180996,0
56327038,3205841,14949750,2042855,0.056915,0.136648,0
130549507,4010546,18596484,3683874,0.03072,0.198095,0
61757524,3126296,14746633,1833308,0.050622,0.12432,0
45018639,2751339,15564374,2455490,0.061116,0.157763,0
47582993,3147821,14094692,2165718,0.066154,0.153655,0
47421582,3005329,16259952,2280135,0.063375,0.14023,0
48252567,3003127,14257974,2066664,0.062238,0.144948,0
46458220,2788076,14363125,2570020,0.060013,0.178932,0
49482585,3022112,13852413,2305081,0.061074,0.166403,0
48114618,3247000,14904354,1877194,0.067485,0.125949,0
44889374,2963920,14972838,2262255,0.066027,0.151091,0
46779256,3218031,14811657,2528826,0.068792,0.170732,0
42220281,2920991,14371046,1771940,0.069185,0.123299,0
59368914,3475949,16451739,2725321,0.058548,0.165655,0
120882396,3821454,19515034,3400869,0.031613,0.174269,0
50234771,3336194,15453579,1681234,0.066412,0.108793,0
63371834,3662494,15428952,2715150,0.057794,0.175978,0
45714571,3095666,16006324,2338612,0.067717,0.146106,0
44693563,3154208,15495477,2407805,0.070574,0.155388,0
45359325,2771944,13080121,2236262,0.061111,0.170966,0
44381168,2942308,15263017,1830926,0.066296,0.119958,0
48507653,3082296,15201255,2026016,0.063542,0.13328,0
55929676,3240789,13576674,1907070,0.057944,0.140467,0
132947580,4234227,16402181,2726795,0.031849,0.166246,0
46936629,2723144,12889295,2027192,0.058017,0.157277,0
61295469,3286553,14202359,2089927,0.053618,0.147154,0
51534172,2512456,14347163,1978608,0.048753,0.137909,0
48232800,2601731,14616037,2189167,0.053941,0.149778,0
56546022,3425403,16529421,2489305,0.060577,0.150598,0
65669556,3356869,16128068,2259713,0.051118,0.140111,0
58716078,3236369,13995200,1680847,0.055119,0.120102,0
44273779,3079044,14124667,2081211,0.069546,0.147346,0
47621429,2757313,15396659,2188701,0.057901,0.142154,0
61568559,3112099,15971216,2212617,0.050547,0.138538,0
49418300,3238934,15960743,1996373,0.065541,0.12508,0
52157368,3409181,14758271,2343133,0.065363,0.158767,0
56677316,3223240,15707298,2421622,0.05687,0.154172,0
46207133,3123670,13229965,1973798,0.067601,0.149191,0
51088045,3084495,14162929,2190214,0.060376,0.154644,0
42728440,2913056,15265468,2214323,0.068176,0.145054,0
47839772,3256203,13527428,1745724,0.068065,0.129051,0
51368193,3204504,13508219,1821817,0.062383,0.134867,0
51185826,3195514,15720294,2598550,0.06243,0.165299,0
41554710,3017730,14935714,2644510,0.072621,0.177059,0
121058017,4037607,19151602,3571465,0.033353,0.186484,0
47238906,2826877,13773994,2016124,0.059842,0.146372,0
42710179,3015426,15646366,1808958,0.070602,0.115615,0
44816695,2638930,15274164,2185701,0.058883,0.143098,0
47545987,3127433,14046698,2157319,0.065777,0.153582,0
46089500,3019561,16733587,2409212,0.065515,0.143975,0
39809481,3055845,16334765,2527115,0.076762,0.154708,0
48939807,3263601,13514299,1783700,0.066686,0.131986,0
52732346,2635432,15329652,1743523,0.049978,0.113735,0
51951465,2981085,16402462,2616541,0.057382,0.159521,0
41929394,3141930,14288490,2177804,0.074934,0.152417,0
46062711,2732526,14330561,2567991,0.059322,0.179197,0
62029784,3401161,15440449,2358066,0.054831,0.15272,0
50625803,3289847,12878441,1731330,0.064984,0.134436,0
38097687,2959968,14140418,2402086,0.077694,0.169874,0
45148260,3047566,15885074,2155699,0.067501,0.135706,0
48455164,3282779,14069297,1903625,0.067749,0.135303,0
52827475,2921900,15329491,1916335,0.05531,0.12501,0
52053684,2692239,15184381,2491693,0.05172,0.164096,0
64605455,3450754,15893862,2482330,0.053413,0.156182,0
48357162,3010034,15889051,2144714,0.062246,0.134981,0
56487719,3489558,16065340,2003919,0.061776,0.124736,0
48553768,3030659,15554958,1892772,0.062419,0.121683,0
41655229,2916800,15035200,2447799,0.070022,0.162805,0
99186548,4857360,17334546,4237010,0.048972,0.244426,0
40801768,2399727,14576208,1671243,0.058814,0.114656,0
43842027,2982785,15694489,2533275,0.068035,0.161412,0
46972510,3269320,14076239,1803420,0.069601,0.128118,0
52029492,3111368,14869116,2577513,0.0598,0.173347,0
46639806,2556941,14320363,2467144,0.054823,0.172282,0
58240932,3556471,16068009,2698505,0.061065,0.167943,0
50039647,2831110,14633967,1844419,0.056577,0.126037,0
47511796,3203871,14984303,1883039,0.067433,0.125667,0
61930018,2921369,16451825,2487189,0.047172,0.15118,0
46525590,3165196,15930061,1817686,0.068031,0.114104,0
49746148,3062497,14888841,2671856,0.061562,0.179454,0
57420068,2765585,12665303,2113348,0.048164,0.166861,0
51941622,3254677,15032286,1980404,0.06266,0.131743,0
52981907,2781023,13785074,1706024,0.05249,0.123759,0
49115342,2990012,14626525,1976041,0.060877,0.1351,0
56938979,3208068,15535777,1899378,0.056342,0.122258,0
45618768,3192136,14767997,2221843,0.069974,0.15045,0
56479541,3194246,14342851,2074844,0.056556,0.144661,0
45980808,3194492,15315725,2099351,0.069474,0.137072,0
43086904,3128734,15067796,2468082,0.072615,0.163798,0
50512702,3180778,15454466,2388463,0.06297,0.154548,0
47154385,3258135,16446789,2393475,0.069095,0.145528,0
57528461,2956531,15910362,2844821,0.051392,0.178803,0
55263580,3210617,14951744,1820335,0.058096,0.121747,0
51039574,3421366,14086414,2293018,0.067034,0.162782,0
48761386,3151677,14788366,2240778,0.064635,0.151523,0
59972361,2958610,15190640,2178200,0.049333,0.143391,0
45162249,3143687,14188980,2085247,0.069609,0.146962,0
45719173,2967419,14648895,1921713,0.064905,0.131185,0
44920872,2545373,15890386,2598288,0.056663,0.163513,0
45358639,2534264,15677619,1931637,0.055872,0.12321,0
49388380,3337823,15477279,2133639,0.067583,0.137856,0
48369885,2968494,15690909,1935692,0.061371,0.123364,0
49586838,3038451,14651878,1936224,0.061275,0.132149,0
44949087,3057368,14382326,1800929,0.068018,0.125218,0
48550149,3404646,14874522,2258683,0.070126,0.151849,0
50911714,3179067,16169527,2596107,0.062443,0.160556,0
59194677,3200636,15452996,2545791,0.05407,0.164744,0
53874461,2902590,16220561,2531773,0.053877,0.156084,0
51468860,3646009,15053695,2480670,0.070839,0.164788,0
46137379,3139266,15970534,2403483,0.068042,0.150495,0
47954495,2762809,14926621,2592811,0.057613,0.173704,0
46495825,2788374,16031490,2704279,0.05997,0.168685,0
51664443,3251601,15093651,2112719,0.062937,0.139974,0
53670011,3130016,15669554,2229302,0.05832,0.14227,0
88937864,4070728,17420386,4229582,0.04577,0.242795,0
62689538,3523808,15712251,2198117,0.05621,0.139898,0
48601692,2955884,13394118,2069379,0.060819,0.154499,0
64596451,3418178,16102047,2112436,0.052916,0.131191,0
48596291,2710925,14864009,2412785,0.055785,0.162324,0
42414313,2695167,16240811,2271309,0.063544,0.139852,0
48716812,2597374,15146871,2415769,0.053316,0.15949,0
48819837,3110419,15932040,2383029,0.063712,0.149575,0
128038031,3791920,18728416,3330282,0.029616,0.17782,0
50789439,3306695,14526367,1861669,0.065106,0.128158,0
53482892,3198104,15308323,2083256,0.059797,0.136086,0
68116777,3463096,16966351,2139536,0.050841,0.126105,0
52120363,3358698,14735495,2067121,0.064441,0.140282,0
45885370,2770576,15292522,2167763,0.06038,0.141753,0
46452079,2743529,15759031,2248009,0.059061,0.142649,0
46148527,3094601,15246441,1722820,0.067057,0.112998,0
50070944,3039959,15803071,2334345,0.060713,0.147715,0
61812355,3056156,16049303,2560972,0.049442,0.159569,0
38964752,2707076,16602099,2770207,0.069475,0.166859,0
51504568,3264513,13534357,1889441,0.063383,0.139603,0
50096225,3017850,14290734,1803683,0.060241,0.126213,0
47337450,3101502,14406134,2450218,0.065519,0.170082,0
83243622,4310422,17338149,3698093,0.051781,0.213292,0
57273085,3460967,16498079,2843358,0.060429,0.172345,0
67073591,3364156,15165932,2364476,0.050156,0.155907,0
45845496,2842030,15257303,2278488,0.061991,0.149338,0
48384058,3154371,14263660,2080267,0.065194,0.145844,0
49202950,3348138,14499643,2496993,0.068048,0.172211,0
48712374,2770218,15738399,2206018,0.056869,0.140168,0
49583946,3242183,14593257,2541007,0.065388,0.174122,0
51075740,3474243,13787650,1680208,0.068021,0.121863,0
44023347,3009456,15006598,2193107,0.06836,0.146143,0
55857766,2852089,16108242,1958081,0.05106,0.121558,0
85546739,3718100,17269051,3414385,0.043463,0.197717,0
51980038,3328782,14095766,1968531,0.06404,0.139654,0
42503472,3233627,15981454,2249844,0.076079,0.140778,0
54319204,3029837,15972823,2337457,0.055778,0.14634,0
50470758,3217284,12978364,1830000,0.063746,0.141004,0
40001658,2972293,13239786,2506405,0.074304,0.189309,0
55198519,3202577,15572943,2128162,0.058019,0.136658,0
43608577,2564577,14434663,2077514,0.058809,0.143925,0
52187179,3359469,15698952,2337435,0.064373,0.148891,0
49522336,3008699,15722178,2063604,0.060754,0.131254,0
45757804,2751147,15377581,2123205,0.060124,0.138071,0
64730666,3739555,17252915,2018802,0.057771,0.117012,0
48525725,2720239,13790778,1815911,0.056058,0.131676,0
50892484,3058710,15909977,2243251,0.060101,0.140996,0
49624469,3417940,15353855,2357116,0.068876,0.153519,0
46791037,2908428,14135427,2202086,0.062158,0.155785,0
43531666,3061603,14260307,2373033,0.07033,0.166408,0
53707103,3175324,14962589,2705896,0.059123,0.180844,0
64127605,3394195,16432694,2502569,0.052929,0.152292,0
47149674,3145510,14964452,1860241,0.066713,0.124311,0
48357855,2412760,15521644,1891181,0.049894,0.121842,0
47643109,3422529,15066340,2272710,0.071837,0.150847,0
44913448,2765789,14380149,2159715,0.06158,0.150187,0
48801279,3093090,13063167,2113514,0.063381,0.161792,0
51419074,3077340,13859356,2049430,0.059848,0.147873,0
56439776,3365633,16250779,2278814,0.059632,0.140228,0
58116591,2980762,15756561,1989780,0.051289,0.126283,0
49680057,2844119,15138287,2166116,0.057249,0.143089,0
60411616,3391603,16510885,2787861,0.056142,0.16885,0
51024164,2888154,16467450,1979892,0.056604,0.120231,0
44724230,3025001,15437031,2074737,0.067637,0.1344,0
42845621,2752724,14520913,2170048,0.064247,0.149443,0
54101579,3418415,14086504,2065777,0.063185,0.146649,0
52845929,3335714,14977772,2338376,0.063121,0.156123,0
45535880,3185017,15437582,2099918,0.069945,0.136026,0
45606040,3311552,14230210,2040319,0.072612,0.143379,0
43354384,2609126,14387102,2214167,0.060181,0.153899,0
53275443,3084124,14306294,2086940,0.05789,0.145876,0
44004133,2636104,16079504,2019226,0.059906,0.125578,0
47748628,2837043,13876889,2405120,0.059416,0.173318,0
39286577,2578344,14733602,2159644,0.065629,0.146579,0
46899418,2771495,15727551,1678813,0.059094,0.106743,0
50911841,3122416,15672790,2208480,0.06133,0.140912,0
51641599,3354889,15131217,1914356,0.064965,0.126517,0
55396693,3202866,15001575,2452128,0.057817,0.163458,0
45957370,2498683,14381474,2031856,0.05437,0.141283,0
45884070,3295459,14679736,1963146,0.071821,0.133732,0
46614792,3065367,14384517,2514420,0.06576,0.1748,0
37257581,2545019,14125000,2313212,0.068309,0.163767,0
42057143,2725675,15588164,2405029,0.064809,0.154286,0
47795412,2848394,15359907,2125859,0.059596,0.138403,0
48267864,3342603,15575983,2513792,0.069251,0.161389,0
54146099,3377562,15200517,2394317,0.062379,0.157515,0
45521969,2590905,14218499,2151181,0.056915,0.151295,0
42716476,2614438,16362077,2315023,0.061204,0.141487,0
43920332,2541744,14559445,1930286,0.057872,0.13258,0
43837828,2842868,14983725,2634629,0.06485,0.175833,0
41047702,2530170,15076647,1633550,0.06164,0.10835,0
42280362,3011589,15016430,2243090,0.071229,0.149376,0
70706290,2706429,16569283,2732148,0.038277,0.164892,0
40666577,2905197,14622401,2273351,0.071439,0.15547,0
48527940,3260562,13943249,2223939,0.067189,0.159499,0
81703166,3240508,16418568,2615671,0.039662,0.159312,0
41785197,2673916,15459531,2418229,0.063992,0.156423,0
73772785,3545276,15193865,2572328,0.048057,0.1693,0
43084729,2587921,15432745,1892933,0.060066,0.122657,0
52578668,3138269,15872711,2612658,0.059687,0.164601,0
53630490,2957974,16082336,2237073,0.055155,0.139101,0
55186496,3174100,14348892,2637717,0.057516,0.183827,0
42615405,2833391,15766102,1721642,0.066487,0.109199,0
49934774,3068161,15190431,2785204,0.061443,0.183353,0
55658449,3491918,17107379,2515875,0.062738,0.147064,0
57126912,3253498,15707348,1964864,0.056952,0.125092,0
47448111,3170304,15205447,2303237,0.066816,0.151474,0
61112880,3300990,15502857,2784733,0.054015,0.179627,0
69451442,3223731,16903894,2843423,0.046417,0.168211,0
42701621,2785395,15195751,2166541,0.065229,0.142575,0
48746439,2807504,15130595,2161216,0.057594,0.142837,0
49702997,2950162,15371838,1908072,0.059356,0.124128,0
50432558,3282833,15927322,2439053,0.065094,0.153136,0
56580355,3078258,17148272,2873228,0.054405,0.167552,0
44087441,3044990,13554138,2031265,0.069067,0.149863,0
47922815,3200296,16174153,2529122,0.06678,0.156368,0
40596473,3089037,14618319,2250072,0.076091,0.153921,0
50461472,3188276,13846834,2300800,0.063182,0.166161,0
63095677,3349050,16713843,2771343,0.053079,0.165811,0
51625695,3385053,13539105,2172110,0.065569,0.160432,0
44818989,2977393,15998632,2589509,0.066432,0.161858,0
55734223,3186394,16062158,2238264,0.057171,0.13935,0
99707470,3685711,16930698,3092353,0.036965,0.182648,0
48283207,3134194,16216037,2495879,0.064913,0.153914,0
57480113,3590494,15585947,2946747,0.062465,0.189064,0
51422217,3461971,14365391,2124407,0.067324,0.147884,0
48714373,2905841,15183000,2482230,0.059651,0.163487,0
50106146,2498477,16543149,1786698,0.049864,0.108002,0
52489084,2882689,16371493,2781178,0.05492,0.169879,0
46877281,2987948,14288066,1894628,0.06374,0.132602,0
46570107,2721508,14547867,1774454,0.058439,0.121973,0
47744051,2981763,14989040,1999683,0.062453,0.13341,0
48757748,2797272,15524854,1635055,0.057371,0.105319,0
47107156,2803824,14405944,1523474,0.05952,0.105753,0
50625454,2976948,16837086,2325564,0.058803,0.138122,0
54308486,3039923,14312994,1864149,0.055975,0.130242,0
43899644,2964885,13606704,1988132,0.067538,0.146114,0
46342173,3178476,14804341,1662486,0.068587,0.112297,0
58813184,2916706,16294959,2337812,0.049593,0.143468,0
47335259,3074563,15285194,2196268,0.064953,0.143686,0
43362043,2675290,15152091,2334817,0.061697,0.154092,0
46514296,3117473,15481875,2458259,0.067022,0.158783,0
42705649,2690154,13431821,1579989,0.062993,0.11763,0
49907720,2943401,15150804,1973705,0.058977,0.130271,0
51696273,3265141,15342628,2316971,0.06316,0.151015,0
47120037,2909983,15531862,2510803,0.061757,0.161655,0
46576272,3389046,14683003,2089895,0.072763,0.142334,0
54895604,3097590,16219058,2907592,0.056427,0.17927,0
52886749,2599455,15915700,1864508,0.049151,0.117149,0
44504374,3058294,14006027,1935763,0.068719,0.138209,0
54702829,3278345,16129052,1979380,0.05993,0.122721,0
55728648,3030222,16619086,2495799,0.054375,0.150177,0
47901346,2908533,14065185,1807368,0.060719,0.128499,0
43012236,2977554,13896695,2228415,0.069226,0.160356,0
49207904,3060777,14568838,1404810,0.062201,0.096426,0
61896979,2784148,15768854,2718019,0.04498,0.172366,0
47775341,3153260,13385543,1941461,0.066002,0.145042,0
50533559,2879125,15532266,2202945,0.056975,0.14183,0
48416718,3115381,15623083,2063343,0.064345,0.13207,0
46894493,3475566,15757187,2051684,0.074115,0.130206,0
53916586,3045387,15157045,2269014,0.056483,0.1497,0
44288935,2815311,15038051,1815485,0.063567,0.120726,0
38420105,2611295,14114698,2030282,0.067967,0.143842,0
50131983,2944006,15327960,2289517,0.058725,0.149369,0
51334080,3016662,14284563,1950369,0.058765,0.136537,0
54929935,3276493,15344665,2275522,0.059649,0.148294,0
47110912,3256258,15595212,2120205,0.069119,0.135952,0
43556037,2720264,15716186,1776394,0.062454,0.11303,0
48545664,3158187,15306294,1984926,0.065056,0.12968,0
57756977,2895010,15478786,2344331,0.050124,0.151454,0
48138597,2664933,15329206,2083326,0.05536,0.135906,0
52294876,3301764,15171803,2165025,0.063137,0.142701,0
45206986,2960882,14767870,2218072,0.065496,0.150196,0
43535263,2755519,15899754,2235626,0.063294,0.140608,0
48130155,2844225,15263263,2339927,0.059094,0.153305,0
62841198,3409485,15680203,1920261,0.054256,0.122464,0
56020738,3342035,15337105,2469601,0.059657,0.161021,0
48721452,3403603,15655126,2572384,0.069858,0.164316,0
45564867,2846521,15325084,1762404,0.062472,0.115001,0
52852456,2911390,15839537,1943311,0.055085,0.122687,0
60213511,3256729,15018912,2387584,0.054086,0.158972,0
47713424,2690250,13797832,1735741,0.056384,0.125798,0
42734345,2744568,14927417,1691990,0.064224,0.113348,0
52826897,3397791,15667423,2596111,0.064319,0.165701,0
48803380,3076022,14882540,2227179,0.063029,0.14965,0
